ZIP,POP,AREA_MILE,STATE,COUNTY,POP_DEN,Type
60176,11813,2.65,17,31,4457.735849056604,Urban
60177,23068,8.547,17,89,2698.9586989586987,Suburban
60178,22207,69.33,17,37,320.3086686859945,Rural
60180,2030,21.678,17,111,93.64332502998431,Rural
60181,28667,6.609,17,43,4337.569980329853,Urban
60184,2490,8.123,17,43,306.5369937215315,Rural
60185,36164,30.36,17,43,1191.1725955204217,Suburban
60187,28662,6.622999999999999,17,43,4327.6460818360265,Urban
60188,43118,10.097999999999999,17,43,4269.954446425035,Urban
60189,31559,10.203,17,43,3093.1098696461827,Urban
60190,11020,4.647,17,43,2371.4224230686464,Suburban
60191,14429,5.609,17,43,2572.4728115528615,Suburban
60192,16235,10.527000000000001,17,31,1542.2247553908994,Suburban
60193,40192,9.135,17,31,4399.781061850027,Urban
60194,19044,3.6210000000000004,17,31,5259.320629660314,Urban
60195,4783,1.974,17,31,2422.998986828774,Suburban
60201,43056,4.724,17,31,9114.309906858594,Urban
60202,32416,3.056,17,31,10607.329842931937,Urban
60203,4089,0.682,17,31,5995.601173020527,Urban
60301,2329,0.155,17,31,15025.806451612903,Urban
60302,32258,3.013,17,31,10706.272817789579,Urban
60304,17402,1.5319999999999998,17,31,11359.007832898174,Urban
60305,11217,2.476,17,31,4530.290791599354,Urban
60401,7655,56.798,17,91,134.7758723898729,Rural
60402,63938,5.269,17,31,12134.750427026001,Urban
60403,18267,6.544,17,197,2791.411980440098,Suburban
60404,18198,15.607999999999999,17,197,1165.9405433111226,Suburban
60406,24629,5.551,17,31,4436.858223743469,Urban
60407,1860,11.950999999999999,17,63,155.6355116726634,Rural
60408,5528,7.471,17,197,739.9277205193414,Rural
60409,37250,7.441,17,31,5006.047574250772,Urban
60410,12656,24.79,17,63,510.52843888664785,Rural
60411,58630,31.659000000000002,17,31,1851.9220442844055,Suburban
60415,14351,2.299,17,31,6242.27925184863,Urban
60416,9140,22.346,17,63,409.02174885885614,Rural
60417,15532,38.934,17,197,398.9315251451174,Rural
60419,22796,4.204,17,31,5422.454804947669,Urban
60420,5841,100.54899999999999,17,63,58.091079970959434,Rural
60421,3910,40.760999999999996,17,197,95.92502637324895,Rural
60422,9377,4.21,17,31,2227.315914489311,Suburban
60423,30907,36.457,17,31,847.7658611514935,Rural
60424,2303,51.586000000000006,17,63,44.64389563059744,Rural
60425,9041,4.814,17,31,1878.0639800581637,Suburban
60426,29826,7.705,17,31,3870.992861778066,Urban
60428,12257,5.195,17,31,2359.3840230991336,Suburban
60429,15504,3.91,17,31,3965.2173913043475,Urban
60430,19978,6.808,17,31,2934.4888366627497,Suburban
60431,22926,13.595,17,93,1686.355277675616,Suburban
60432,20712,8.379,17,197,2471.8940207662013,Suburban
60433,17034,12.880999999999998,17,197,1322.4128561447094,Suburban
60435,50095,10.700999999999999,17,197,4681.338192692272,Urban
60436,18714,15.062999999999999,17,197,1242.3819956184027,Suburban
60437,138,19.211,17,63,7.183384519285826,Rural
60438,28987,7.944,17,31,3648.917421953676,Urban
60439,23373,30.374000000000002,17,31,769.5068150391782,Rural
60440,53285,16.081,17,43,3313.5377153162117,Urban
60441,35556,28.044,17,197,1267.864783910997,Suburban
60442,10226,68.389,17,197,149.52697071166418,Rural
60443,21297,11.562999999999999,17,31,1841.8230563002683,Suburban
60444,1778,47.181999999999995,17,63,37.68386248993261,Rural
60445,26201,6.916,17,31,3788.461538461538,Urban
60446,40018,17.016,17,197,2351.7865538316883,Suburban
60447,14334,68.164,17,63,210.2869549909043,Rural
60448,25604,18.132,17,197,1412.0891242003088,Suburban
60449,9187,48.592,17,197,189.0640434639447,Rural
60450,20736,157.35399999999998,17,63,131.7793001766717,Rural
60451,34921,25.634,17,197,1362.2922680814543,Suburban
60452,28494,9.304,17,31,3062.5537403267413,Urban
60453,56791,8.456,17,31,6716.059602649007,Urban
60455,16421,4.355,17,31,3770.60849598163,Urban
60456,4343,0.479,17,31,9066.805845511482,Urban
60457,13858,2.897,17,31,4783.569209527097,Urban
60458,14887,2.873,17,31,5181.691611555864,Urban
60459,29047,4.197,17,31,6920.895878008101,Urban
60460,1246,96.18700000000001,17,105,12.953933483734806,Rural
60461,4738,2.78,17,31,1704.31654676259,Suburban
60462,39714,15.673,17,31,2533.911822880112,Suburban
60463,14484,5.38,17,31,2692.193308550186,Suburban
60464,9595,7.808,17,31,1228.8678278688524,Suburban
60465,17575,4.748,17,31,3701.558550968829,Urban
60466,22204,6.405,17,31,3466.6666666666665,Urban
60467,27077,14.535,17,31,1862.8826969384245,Suburban
60468,5934,72.264,17,91,82.11557622052474,Rural
60469,5906,0.9490000000000001,17,31,6223.393045310853,Urban
60470,673,37.132,17,63,18.124528708391686,Rural
60471,14076,4.797,17,31,2934.3339587242026,Suburban
60472,5226,1.6540000000000001,17,31,3159.613059250302,Urban
60473,22517,8.509,17,31,2646.2569044541074,Suburban
60474,903,3.304,17,63,273.3050847457627,Rural
60475,9805,4.821000000000001,17,31,2033.8104127774318,Suburban
60476,2633,3.377,17,31,779.6861119336689,Rural
60477,38421,12.76,17,31,3011.050156739812,Urban
60478,17178,5.196000000000001,17,31,3306.004618937644,Urban
60479,739,40.805,17,63,18.110525670873667,Rural
60480,5140,5.8389999999999995,17,31,880.2877205000857,Rural
60481,11649,110.01,17,63,105.89037360239978,Rural
60482,11068,2.441,17,31,4534.207292093404,Urban
60484,6866,6.7170000000000005,17,197,1022.1825219592079,Suburban
60487,26827,8.632,17,31,3107.8544949026877,Urban
60490,21035,9.442,17,197,2227.8119042575727,Suburban
60491,22583,25.465999999999998,17,197,886.7902301107359,Rural
60501,11990,4.8389999999999995,17,31,2477.7846662533584,Suburban
60502,23070,10.411,17,43,2215.925463452118,Suburban
60503,17166,3.333,17,93,5150.31503150315,Urban
60504,38019,8.859,17,43,4291.567897053844,Urban
60505,77190,11.186,17,89,6900.59002324334,Urban
60506,53708,18.759,17,89,2863.05240151394,Suburban
60510,29502,25.97,17,43,1136.003080477474,Suburban
60511,1540,29.825,17,37,51.63453478625314,Rural
60512,1879,7.986000000000001,17,93,235.2867518156774,Rural
60513,18966,3.157,17,31,6007.602153943617,Urban
60514,10260,2.025,17,43,5066.666666666667,Urban
60515,28424,11.272,17,43,2521.6465578424413,Suburban
60516,28705,7.898,17,43,3634.4644213724996,Urban
60517,32377,8.677999999999999,17,43,3730.9287854344325,Urban
60518,3349,133.935,17,37,25.00466644267742,Rural
60519,40,0.062,17,43,645.1612903225806,Rural
60520,2818,44.92100000000001,17,37,62.73235235190667,Rural
60521,18103,4.7219999999999995,17,31,3833.7568826768324,Urban
60523,10110,8.95,17,43,1129.608938547486,Suburban
60525,31395,12.605,17,31,2490.6783022610075,Suburban
60526,13565,2.7460000000000004,17,31,4939.912600145665,Urban
60527,28048,14.484000000000002,17,31,1936.4816349074838,Suburban
60530,449,28.06,17,37,16.001425516749823,Rural
60531,1700,58.263999999999996,17,37,29.177536729369766,Rural
60532,27778,8.922,17,43,3113.4274826272135,Urban
60534,10571,1.6980000000000002,17,31,6225.559481743227,Urban
60536,122,0.758,17,93,160.94986807387863,Rural
60537,629,0.662,17,93,950.1510574018126,Rural
60538,27438,10.083,17,89,2721.213924427254,Suburban
60539,364,0.748,17,89,486.63101604278074,Rural
60540,44662,13.199000000000002,17,43,3383.741192514584,Urban
60541,3448,84.36200000000001,17,63,40.87148242099523,Rural
60542,17794,9.377,17,89,1897.6218406739895,Suburban
60543,39353,42.652,17,89,922.6530995029541,Rural
60544,25682,23.111,17,93,1111.245727142919,Suburban
60545,13338,37.85,17,93,352.3910171730515,Rural
60546,15837,3.872,17,31,4090.134297520661,Urban
60548,11792,40.46,17,37,291.44834404349973,Rural
60549,724,23.771,17,99,30.45727987884397,Rural
60550,1712,44.506,17,37,38.466723587830856,Rural
60551,5519,57.68600000000001,17,99,95.67312692854418,Rural
60552,4696,27.133000000000003,17,37,173.07337927984372,Rural
60553,751,51.464,17,103,14.592725011658635,Rural
60554,11877,35.67,17,89,332.96888141295204,Rural
60555,13663,6.8839999999999995,17,43,1984.7472399767578,Suburban
60556,1729,52.324,17,37,33.044109777539944,Rural
60557,33,0.672,17,99,49.107142857142854,Rural
60558,13133,3.525,17,31,3725.673758865248,Urban
60559,24772,4.872,17,43,5084.56486042693,Urban
60560,23636,77.833,17,93,303.6758187401231,Rural
60561,23042,6.234,17,43,3696.1822264998395,Urban
60563,36696,15.173,17,43,2418.5065577011796,Suburban
60564,42423,16.066,17,43,2640.545250840284,Suburban
60565,40972,12.427999999999999,17,43,3296.749275828774,Urban
60585,23604,15.985,17,93,1476.6343446981546,Suburban
60586,47244,17.538,17,93,2693.8077317824154,Suburban
60601,13695,0.361,17,31,37936.28808864266,Urban
60602,1252,0.087,17,31,14390.80459770115,Urban
60603,1029,0.145,17,31,7096.551724137931,Urban
60604,619,0.09300000000000001,17,31,6655.913978494623,Urban
60605,26623,1.245,17,31,21383.935742971888,Urban
60606,3011,0.22,17,31,13686.363636363636,Urban
60607,28377,2.289,17,31,12397.116644823065,Urban
60608,78072,6.3020000000000005,17,31,12388.448111710568,Urban
60609,62250,7.7410000000000005,17,31,8041.596692933729,Urban
60610,38438,1.157,17,31,33222.126188418326,Urban
60611,31563,0.816,17,31,38680.14705882353,Urban
60612,35559,3.7489999999999997,17,31,9484.929314483863,Urban
60613,49519,2.175,17,31,22767.35632183908,Urban
60614,69817,3.12,17,31,22377.24358974359,Urban
60615,40257,2.2119999999999997,17,31,18199.367088607596,Urban
60616,52580,3.998,17,31,13151.575787893946,Urban
60617,80002,13.850999999999999,17,31,5775.900656992275,Urban
60618,95632,4.997,17,31,19137.882729637782,Urban
60619,62822,6.021,17,31,10433.814980900182,Urban
60620,69299,7.085,17,31,9781.086803105152,Urban
60621,31383,3.728,17,31,8418.18669527897,Urban
60622,54467,2.4659999999999997,17,31,22087.18572587186,Urban
60623,88137,5.371,17,31,16409.793334574566,Urban
60624,38134,3.535,17,31,10787.553041018387,Urban
60625,79157,3.875,17,31,20427.612903225807,Urban
60626,50090,1.705,17,31,29378.299120234602,Urban
60628,68077,10.92,17,31,6234.15750915751,Urban
60629,115104,6.8020000000000005,17,31,16922.08174066451,Urban
60630,57627,4.774,17,31,12071.009635525765,Urban
60631,28238,3.722,17,31,7586.781300376142,Urban
60632,91668,7.433,17,31,12332.570967307951,Urban
60633,12817,10.285,17,31,1246.183762761303,Suburban
60634,73382,7.1129999999999995,17,31,10316.603402221286,Urban
60636,35779,3.912,17,31,9145.961145194275,Urban
60637,49158,4.529,17,31,10854.051667034666,Urban
60638,57746,11.106,17,31,5199.5317846209255,Urban
60639,90211,4.878,17,31,18493.439934399343,Urban
60640,67088,2.408,17,31,27860.465116279072,Urban
60641,70642,4.042,17,31,17476.991588322613,Urban
60642,19508,1.653,17,31,11801.572897761645,Urban
60643,50507,7.347,17,31,6874.506601333877,Urban
60644,49645,3.5039999999999996,17,31,14168.093607305938,Urban
60645,47131,2.258,17,31,20872.89636846767,Urban
60646,27454,4.572,17,31,6004.811898512686,Urban
60647,88866,4.024,17,31,22083.99602385686,Urban
60649,45218,2.929,17,31,15438.033458518266,Urban
60651,61759,3.495,17,31,17670.672389127325,Urban
60652,43228,5.015,17,31,8619.740777666999,Urban
60653,31045,2.333,17,31,13306.900985855122,Urban
60654,17328,0.5660000000000001,17,31,30614.84098939929,Urban
60655,28741,4.405,17,31,6524.631101021566,Urban
60656,27926,3.2680000000000002,17,31,8545.287637698897,Urban
60657,70105,2.273,17,31,30842.49890013198,Urban
60659,38995,2.0269999999999997,17,31,19237.789837197834,Urban
60660,41490,1.276,17,31,32515.673981191223,Urban
60661,9343,0.297,17,31,31457.91245791246,Urban
60706,23604,2.958,17,31,7979.716024340771,Urban
60707,43451,3.608,17,31,12042.960088691796,Urban
60712,12637,2.66,17,31,4750.751879699248,Urban
60714,29730,6.362,17,31,4673.058786545112,Urban
60803,22762,7.577000000000001,17,31,3004.09132902204,Urban
60804,83972,7.654,17,31,10970.995557878234,Urban
60805,19849,3.408,17,31,5824.237089201878,Urban
60827,28864,7.015,17,31,4114.611546685674,Urban
60901,36150,95.74700000000001,17,91,377.55752138448196,Rural
60910,477,0.501,17,91,952.0958083832335,Rural
60911,1562,64.182,17,75,24.337041538125952,Rural
60912,449,35.539,17,75,12.634007709839894,Rural
60913,1398,45.86600000000001,17,91,30.48009418741551,Rural
60914,29186,48.797,17,91,598.1105395823514,Rural
60915,10315,3.17,17,91,3253.943217665615,Urban
60917,571,36.969,17,53,15.445373150477426,Rural
60918,810,50.706,17,75,15.974440894568689,Rural
60919,524,34.857,17,53,15.032848495280719,Rural
60920,129,1.969,17,105,65.51549009649568,Rural
60921,1252,71.568,17,53,17.493852000894254,Rural
60922,2295,53.161,17,75,43.17074547130415,Rural
60924,1535,72.595,17,75,21.144706935739375,Rural
60926,9,2.764,17,75,3.2561505065123013,Rural
60927,2149,73.428,17,75,29.26676472190445,Rural
60928,799,11.038,17,75,72.38630186628012,Rural
60929,961,39.266,17,53,24.47409973004635,Rural
60930,930,44.086000000000006,17,75,21.09513224152792,Rural
60931,506,46.096000000000004,17,75,10.977091287747308,Rural
60932,80,0.74,17,183,108.10810810810811,Rural
60933,250,2.023,17,53,123.57884330202668,Rural
60934,215,32.363,17,105,6.643389055402775,Rural
60935,1107,18.93,17,91,58.478605388272584,Rural
60936,4167,101.265,17,19,41.14945933935713,Rural
60938,2037,50.955,17,75,39.9764498086547,Rural
60940,3536,75.648,17,91,46.742808798646365,Rural
60941,1819,52.426,17,75,34.69652462518597,Rural
60942,5901,115.529,17,75,51.07808429052446,Rural
60945,163,0.529,17,75,308.1285444234404,Rural
60946,386,43.536,17,53,8.8662256523337,Rural
60948,1654,47.172,17,53,35.063173068769615,Rural
60949,541,25.249000000000002,17,19,21.426591152124836,Rural
60950,11865,76.384,17,91,155.33357771260998,Rural
60951,760,53.229,17,75,14.277931202915704,Rural
60952,704,41.076,17,53,17.138961924237996,Rural
60953,2455,148.634,17,75,16.517082228830553,Rural
60954,6113,66.435,17,91,92.01475126063069,Rural
60955,1764,87.07700000000001,17,75,20.257932634335127,Rural
60957,5436,99.78299999999999,17,19,54.478217732479486,Rural
60958,2208,52.214,17,91,42.287509097177,Rural
60959,1131,55.457,17,53,20.394179274032133,Rural
60960,1119,83.084,17,19,13.468297145058013,Rural
60961,818,37.08,17,63,22.060409924487594,Rural
60962,536,40.429,17,53,13.257809987879986,Rural
60963,2186,77.861,17,183,28.075673315266947,Rural
60964,5209,74.988,17,75,69.46444764495652,Rural
60966,1524,60.077,17,75,25.367445112106132,Rural
60968,354,43.28,17,53,8.179297597042513,Rural
60969,32,0.253,17,91,126.48221343873517,Rural
60970,7046,129.878,17,75,54.250912394708884,Rural
60973,448,34.719,17,75,12.903597453843716,Rural
60974,385,1.376,17,75,279.796511627907,Rural
61001,1035,38.79,17,85,26.682134570765662,Rural
61006,1777,69.442,17,103,25.589700757466666,Rural
61007,501,26.756,17,141,18.724772013753924,Rural
61008,34552,86.345,17,7,400.1621402513174,Rural
61010,7897,38.859,17,141,203.22190483543065,Rural
61011,2357,38.158,17,7,61.7694847738351,Rural
61012,2711,36.275,17,7,74.73466574776018,Rural
61013,476,0.348,17,177,1367.816091954023,Suburban
61014,1377,64.949,17,15,21.20125021170457,Rural
61015,780,40.975,17,141,19.03599755948749,Rural
61016,4727,28.199,17,7,167.6300578034682,Rural
61018,926,32.211999999999996,17,177,28.747050788526018,Rural
61019,3429,36.181999999999995,17,177,94.77088054833897,Rural
61020,3255,31.579,17,141,103.07482820861965,Rural
61021,23138,149.81,17,103,154.44896869367867,Rural
61024,2402,62.482,17,201,38.44307160462213,Rural
61025,4788,34.826,17,85,137.48348934703958,Rural
61027,8,0.257,17,177,31.1284046692607,Rural
61028,2151,106.92299999999999,17,85,20.117280659914147,Rural
61030,2462,59.672,17,141,41.2588818876525,Rural
61031,1629,46.379,17,103,35.12365510252485,Rural
61032,30695,147.99200000000002,17,177,207.409859992432,Rural
61036,6607,106.34100000000001,17,85,62.130316622939404,Rural
61037,134,0.168,17,195,797.6190476190476,Rural
61038,975,42.611999999999995,17,7,22.880878625739232,Rural
61039,960,27.973000000000003,17,141,34.3188074214421,Rural
61041,997,59.706,17,85,16.698489264060562,Rural
61042,468,66.524,17,103,7.035055017737959,Rural
61043,100,1.886,17,141,53.022269353128316,Rural
61044,316,12.575999999999999,17,85,25.12722646310433,Rural
61046,2626,82.23,17,15,31.934816976772467,Rural
61047,2051,66.508,17,141,30.838395381006798,Rural
61048,3949,83.28399999999999,17,85,47.416070313625674,Rural
61049,568,20.4,17,141,27.84313725490196,Rural
61050,475,9.544,17,177,49.76948868398994,Rural
61051,1644,53.836000000000006,17,15,30.53718701240805,Rural
61052,963,27.604,17,141,34.88624836980148,Rural
61053,2644,110.46,17,15,23.936266521817853,Rural
61054,3868,39.713,17,141,97.39883665298517,Rural
61057,170,1.679,17,103,101.25074449076831,Rural
61059,239,1.665,17,85,143.54354354354354,Rural
61060,1473,36.183,17,177,40.709725561727886,Rural
61061,6347,104.83200000000001,17,141,60.544490231990224,Rural
61062,1869,73.842,17,15,25.3107987324287,Rural
61063,4466,76.405,17,177,58.451672010994045,Rural
61064,3371,105.633,17,103,31.912375867389926,Rural
61065,10276,51.105,17,7,201.07621563447805,Rural
61067,646,30.025,17,177,21.51540383014155,Rural
61068,14616,117.58,17,37,124.30685490729716,Rural
61070,1438,34.704,17,177,41.43614568925772,Rural
61071,14226,71.128,17,103,200.0056236643797,Rural
61072,11665,52.52,17,201,222.1058644325971,Rural
61073,19434,27.343000000000004,17,7,710.7486376769191,Rural
61074,4314,74.36399999999999,17,15,58.01194126190093,Rural
61075,1044,50.553000000000004,17,85,20.65159337724764,Rural
61077,40,0.032,17,201,1250.0,Suburban
61078,1300,57.409,17,15,22.644533087146616,Rural
61079,231,1.765,17,201,130.87818696883852,Rural
61080,10347,25.086,17,7,412.4611337000718,Rural
61081,21468,123.54,17,103,173.77367654201066,Rural
61084,3073,34.774,17,141,88.3706217288779,Rural
61085,3379,129.266,17,85,26.13989757554191,Rural
61087,1793,29.761,17,85,60.24663149759753,Rural
61088,5703,55.152,17,201,103.40513489991297,Rural
61089,722,42.888999999999996,17,177,16.83415327939565,Rural
61091,110,0.815,17,141,134.96932515337423,Rural
61101,20622,41.637,17,201,495.2806398155487,Rural
61102,18804,34.442,17,141,545.961326287672,Rural
61103,23718,17.274,17,201,1373.0461965960403,Suburban
61104,19622,4.51,17,201,4350.776053215078,Urban
61107,31490,14.827,17,7,2123.828151345518,Suburban
61108,27369,10.654000000000002,17,201,2568.8943119954943,Suburban
61109,27457,38.639,17,141,710.6032764823105,Rural
61111,24352,14.244000000000002,17,7,1709.6321258073574,Suburban
61112,95,0.7809999999999999,17,201,121.63892445582587,Rural
61114,14963,7.954,17,7,1881.191853155645,Suburban
61115,22910,10.624,17,201,2156.438253012048,Suburban
61201,38744,17.962,17,161,2156.9981071150205,Suburban
61230,1248,18.794,17,195,66.40417154410981,Rural
61231,5057,149.779,17,131,33.763077600998805,Rural
61232,1288,2.8310000000000004,17,161,454.96291063228534,Rural
61234,1405,57.714,17,73,24.34417992168278,Rural
61235,1414,52.01,17,73,27.18707940780619,Rural
61236,121,1.444,17,161,83.79501385041551,Rural
61238,3316,103.50299999999999,17,73,32.03771871346725,Rural
61239,1250,1.676,17,161,745.8233890214798,Rural
61240,6278,36.827,17,73,170.47275097075516,Rural
61241,6775,18.051,17,73,375.325466733145,Rural
61242,1206,31.384,17,161,38.427224063216926,Rural
61243,234,27.243000000000002,17,195,8.589362405021472,Rural
61244,23609,26.101,17,161,904.524730853224,Rural
61250,2622,85.686,17,73,30.600098032350672,Rural
61251,308,17.779,17,195,17.323808988132065,Rural
61252,5367,59.028999999999996,17,15,90.92141150959698,Rural
61254,11099,172.86599999999999,17,73,64.20580102507145,Rural
61256,1975,1.4,17,161,1410.7142857142858,Suburban
61257,1345,41.013999999999996,17,161,32.79368020675867,Rural
61258,316,0.34299999999999997,17,73,921.2827988338194,Rural
61259,1336,76.425,17,161,17.481190709846256,Rural
61260,972,58.571999999999996,17,131,16.594960049170254,Rural
61261,856,17.941,17,195,47.71194470765286,Rural
61262,1266,43.032,17,73,29.419966536530957,Rural
61263,639,0.302,17,131,2115.8940397350993,Suburban
61264,10716,71.747,17,131,149.35816131684948,Rural
61265,44360,18.901,17,161,2346.9657690069307,Suburban
61270,7021,151.689,17,195,46.28549202644886,Rural
61272,1385,90.125,17,131,15.36754507628294,Rural
61273,3218,46.659,17,73,68.96847339205726,Rural
61274,174,24.445999999999998,17,73,7.117728871799068,Rural
61275,4437,33.575,17,161,132.1518987341772,Rural
61276,90,2.3369999999999997,17,131,38.510911424903725,Rural
61277,3064,126.601,17,73,24.20202052116492,Rural
61278,419,1.0090000000000001,17,161,415.26263627353813,Rural
61279,895,42.571999999999996,17,131,21.02320774217796,Rural
61281,2647,38.496,17,131,68.76039068994181,Rural
61282,7826,3.327,17,161,2352.269311692215,Suburban
61283,1494,82.961,17,11,18.008461807355264,Rural
61284,2224,45.115,17,161,49.29624293472237,Rural
61285,1462,39.5,17,15,37.0126582278481,Rural
61301,10324,39.799,17,99,259.40350260056783,Rural
61310,3826,107.145,17,103,35.708619160950114,Rural
61311,182,15.58,17,105,11.681643132220795,Rural
61312,504,34.919000000000004,17,11,14.433403018414042,Rural
61313,185,42.016999999999996,17,105,4.402979746293168,Rural
61314,828,46.733999999999995,17,11,17.717293619206576,Rural
61315,219,1.439,17,11,152.18902015288393,Rural
61316,333,1.5830000000000002,17,99,210.3600758054327,Rural
61317,484,3.267,17,11,148.14814814814815,Rural
61318,759,34.58,17,103,21.949103528050898,Rural
61319,1096,49.715,17,105,22.04566026350196,Rural
61320,707,0.934,17,11,756.9593147751606,Rural
61321,229,28.014,17,99,8.174484186478189,Rural
61322,1449,3.946,17,11,367.2072985301571,Rural
61323,124,0.17600000000000002,17,11,704.5454545454545,Rural
61324,84,0.195,17,103,430.7692307692308,Rural
61325,1099,50.496,17,99,21.76410012674271,Rural
61326,2360,49.326,17,155,47.844949924988846,Rural
61327,1350,34.342,17,155,39.31046531943393,Rural
61328,0,0.48700000000000004,17,11,0.0,Rural
61329,1252,1.784,17,11,701.7937219730942,Rural
61330,1421,77.078,17,11,18.435870157502787,Rural
61331,23,0.027999999999999997,17,103,821.4285714285716,Rural
61332,96,0.509,17,99,188.60510805500982,Rural
61333,259,17.855,17,105,14.505740688882666,Rural
61334,716,37.125,17,99,19.286195286195287,Rural
61335,493,20.868000000000002,17,155,23.624688518305536,Rural
61336,535,39.361999999999995,17,123,13.591789035110006,Rural
61337,430,6.64,17,11,64.75903614457832,Rural
61338,313,0.5660000000000001,17,11,553.0035335689046,Rural
61340,205,0.511,17,155,401.17416829745594,Rural
61341,7593,90.89399999999999,17,99,83.53686711994192,Rural
61342,9067,105.04299999999999,17,11,86.3170320725798,Rural
61344,344,24.47,17,11,14.058030241111565,Rural
61345,854,49.098,17,11,17.39378386084973,Rural
61346,59,0.17800000000000002,17,11,331.46067415730334,Rural
61348,4529,38.13,17,99,118.77786519800681,Rural
61349,823,66.075,17,11,12.455542943624668,Rural
61350,23992,153.701,17,99,156.09527589280486,Rural
61353,1251,31.819000000000003,17,103,39.31613187089474,Rural
61354,10771,42.343999999999994,17,11,254.3689778953335,Rural
61356,11022,177.68,17,11,62.03286807744259,Rural
61358,335,24.894000000000002,17,99,13.457057925604563,Rural
61359,332,0.828,17,11,400.96618357487927,Rural
61360,3614,49.675,17,63,72.75289380976346,Rural
61361,1072,85.149,17,11,12.589695709873281,Rural
61362,5599,24.941999999999997,17,11,224.48079544543344,Rural
61363,234,0.524,17,155,446.5648854961832,Rural
61364,19546,145.07,17,99,134.73495553870546,Rural
61367,706,46.631,17,103,15.140142823443632,Rural
61368,1490,73.527,17,11,20.264664681001538,Rural
61369,1671,45.88399999999999,17,123,36.41792345915788,Rural
61370,1438,52.468999999999994,17,99,27.406659170176678,Rural
61372,183,0.258,17,99,709.3023255813953,Rural
61373,1949,48.533,17,99,40.15824284507448,Rural
61374,107,2.826,17,11,37.86270346779901,Rural
61375,1181,47.948,17,123,24.630850087594894,Rural
61376,2682,96.57700000000001,17,11,27.770587199850894,Rural
61377,1621,54.608000000000004,17,99,29.684295341341926,Rural
61378,432,59.256,17,103,7.290400972053463,Rural
61379,1414,41.309,17,11,34.229828850855746,Rural
61401,34242,114.427,17,95,299.2475552098718,Rural
61410,3808,41.199,17,95,92.42942789873541,Rural
61411,363,37.856,17,109,9.588968723584108,Rural
61412,1498,75.066,17,131,19.955772253750034,Rural
61413,978,31.818,17,73,30.73731849896285,Rural
61414,909,50.655,17,73,17.944921527983418,Rural
61415,1693,112.069,17,57,15.106764582533975,Rural
61416,244,0.882,17,109,276.64399092970524,Rural
61417,210,28.735,17,187,7.30816077953715,Rural
61418,639,53.247,17,71,12.000676094427854,Rural
61419,147,0.535,17,73,274.7663551401869,Rural
61420,1182,71.087,17,67,16.627512766047236,Rural
61421,1237,94.685,17,11,13.064371336536938,Rural
61422,3180,39.579,17,109,80.34563783824755,Rural
61423,574,49.07899999999999,17,187,11.69542981723344,Rural
61424,94,0.73,17,123,128.76712328767124,Rural
61425,304,30.983,17,71,9.811832295129587,Rural
61426,106,3.174,17,175,33.396345305608065,Rural
61427,2174,58.633,17,57,37.07809595279109,Rural
61428,947,32.885,17,95,28.797324007906344,Rural
61430,777,1.7369999999999999,17,95,447.32297063903286,Rural
61431,397,33.555,17,57,11.831321710624348,Rural
61432,582,36.814,17,57,15.809203020589992,Rural
61433,77,1.061,17,57,72.57304429783224,Rural
61434,3034,79.143,17,73,38.3356708742403,Rural
61435,70,9.777999999999999,17,187,7.1589282061771335,Rural
61436,808,61.31399999999999,17,95,13.17806699938024,Rural
61437,865,40.246,17,71,21.49281916215276,Rural
61438,909,42.912,17,109,21.18288590604027,Rural
61439,220,0.6729999999999999,17,95,326.8945022288262,Rural
61440,828,51.044,17,109,16.22129927121699,Rural
61441,1126,61.325,17,57,18.3611903791276,Rural
61442,686,26.064,17,71,26.319828115408225,Rural
61443,13876,97.531,17,11,142.2727132911587,Rural
61447,999,36.971,17,71,27.02117876173217,Rural
61448,3687,42.13399999999999,17,95,87.50652679546211,Rural
61449,460,37.645,17,95,12.219418249435515,Rural
61450,1886,83.76799999999999,17,67,22.514564033998667,Rural
61451,465,23.011,17,143,20.20772673938551,Rural
61452,307,29.363000000000003,17,169,10.455334945339372,Rural
61453,659,57.196000000000005,17,71,11.52178474019162,Rural
61454,571,31.079,17,71,18.37253450883233,Rural
61455,21464,170.84099999999998,17,109,125.63728847290757,Rural
61458,922,83.079,17,95,11.097870701380614,Rural
61459,384,35.080999999999996,17,57,10.946096177417976,Rural
61460,238,34.92,17,71,6.815578465063001,Rural
61462,11713,156.434,17,71,74.87502716800695,Rural
61465,1234,41.79,17,73,29.528595357741086,Rural
61466,398,23.405,17,131,17.004913480025635,Rural
61467,1086,49.41,17,95,21.979356405585914,Rural
61468,56,1.9480000000000002,17,73,28.74743326488706,Rural
61469,2172,45.556000000000004,17,71,47.6775836333304,Rural
61470,554,22.156999999999996,17,109,25.003384934783593,Rural
61471,85,0.32299999999999995,17,71,263.15789473684214,Rural
61472,537,39.556999999999995,17,95,13.575346967666913,Rural
61473,1683,103.866,17,187,16.203569984402982,Rural
61474,209,28.381999999999998,17,95,7.363822140793461,Rural
61475,153,29.504,17,109,5.185737527114967,Rural
61476,529,40.8,17,71,12.965686274509805,Rural
61477,518,50.226000000000006,17,57,10.313383506550391,Rural
61478,319,36.388000000000005,17,71,8.766626360338572,Rural
61479,206,12.01,17,123,17.152373022481267,Rural
61480,1281,63.523,17,71,20.165924153456228,Rural
